phase,flux
0.642488366993622,0.9844643639803757
0.6459364027818323,0.9890084450210651
0.6612918087351615,0.947981801010719
0.6618074405508777,0.9880979539411258
0.6735420508908488,0.983558056226957
0.6746883673908256,0.9620552191862133
0.674880924493135,1.0129779687601013
0.675275004637872,0.9532350439205122
0.6777334774422924,0.947981801010719
0.678795851080413,0.9880979539411258
0.6828840790598575,0.9736435697988864
0.6929334537096464,0.9763375665826421
0.6956837708721834,0.9656060985415496
0.6985673134800733,0.9781377043229852
0.699775669471468,0.9238468875379433
0.7026740149064393,0.9585173976856433
0.7119415475464917,0.9908319448927662
0.722190640015843,0.9862794856312099
0.7261470867283505,0.9853715068586169
0.7261593020696081,0.9772372209558088
0.7283994632590703,0.9808441360309055
0.7316521739365994,0.9954054173515247
0.7357830051749273,0.9727472237769641
0.7377134503000958,0.9514807363517568
0.7402472610708278,0.9954054173515247
0.7472710822497858,0.998159627491722
0.7557210896421692,0.9718517029401669
0.757216897282906,0.9763375665826421
0.7658520603639728,0.9772372209558088
0.7673458822596798,0.9908319448927662
0.7696623442010276,0.98265258282953
0.7717960574174084,0.9647171518961664
0.7802412508822739,0.9954054173515247
0.7810136455591176,0.9611695415159286
0.791513062261434,0.9963226419544164
0.7974241440852167,0.9963226419544164
0.8097944335593225,0.9656060985415496
0.8193313656204465,0.9594006315159316
0.8207803578155973,0.9862794856312099
0.8211395971597325,0.9576349769692682
0.8225889503995104,1.0195299775625999
0.8304951645000683,0.9899197750805815
0.8349434742609004,0.9718517029401669
0.8400190387826895,1.0139113857366766
0.840566201823823,0.9736435697988864
0.8490112749404629,1.0139113857366766
0.8497494305574845,0.983558056226957
0.8559563282297132,0.96738644996895
0.8575910778546542,0.9754387404402989
0.857818836802228,0.9808441360309055
0.8721792641033131,0.9935735005868431
0.8748487674570425,0.9763375665826421
0.8794721236587192,0.9647171518961664
0.8800041228280874,0.9763375665826421
0.8806864368854305,0.9709570065288244
0.8952399628557443,1.0027669229965872
0.8992447895402235,0.9862794856312099
0.8996530707713545,0.9745407417663045
0.9137296568687004,0.9817479430199816
0.9144806897419399,0.9656060985415496
0.9185471346992286,0.968277856261249
0.9191411131858628,0.949729657362422
0.9228102887712636,0.983558056226957
0.9311424752866669,0.9691700839472889
0.9359357631311879,0.9718517029401669
0.9392612844629765,0.9444957325077055
0.9406368642629742,0.952357486191919
0.9418869810759573,0.9576349769692682
0.9422836487067384,0.9576349769692682
0.944805123788076,0.9638290236239682
0.9486807566916339,1.0083237577615485
0.9516543197448369,0.9664958643142114
0.9539199947504257,0.9514807363517568
