phase,flux
0.2569762,0.996669
0.25698120999999996,0.989206
0.25700579,1.038085
0.25701072,0.978413
0.25701295999999996,0.993691
0.25701730999999994,0.995635
0.25701863000000014,0.997054
0.2570445399999999,0.958164
0.2570779000000001,0.98112
0.2570955800000001,0.955915
0.25714496,0.998819
0.25715090000000007,1.031677
0.25716406,1.027604
0.2571767300000001,1.008388
0.25718226999999994,1.024399
0.25720688999999997,0.950755
0.25720980000000004,1.030925
0.25721514999999995,1.01412
0.25722580000000006,1.021194
0.25730228,0.99312
0.25730575999999994,0.993354
0.25732642000000006,1.053618
0.25733041999999995,1.0209
0.25735291000000005,0.985984
0.25735668999999994,1.033764
0.25737334999999995,0.971748
0.2574772000000001,0.990296
0.25750326999999995,0.982811
0.25751667999999994,0.97218
0.2575338600000001,1.021434
0.25753742,0.975785
0.25754736999999994,1.005934
0.2575525000000001,0.987171
0.2575587399999999,1.00545
0.2575746400000001,1.005007
0.25761064,1.030837
0.257622,0.991927
0.25762759999999996,1.028419
0.25765057,0.986221
0.2577047000000001,1.013992
0.2577384300000001,0.989537
0.25773917,0.998807
0.25774194000000006,0.951661
0.25775704,0.991121
0.25777013999999987,1.037245
0.25777556,1.027654
0.2577908,0.99737
0.25781239,1.042611
0.25782415999999997,0.982112
0.2578513499999999,0.986123
0.25785776000000005,0.993248
0.25787113000000006,1.014071
0.25789069,0.999964
0.25789434,0.979577
0.25793592,1.002291
0.25796321,1.048398
0.2579680099999999,0.999022
0.2580158699999999,0.983927
0.25802404999999995,1.016169
0.25805133,1.015131
0.25808670999999994,1.050707
0.25810374000000014,0.996452
0.2581170799999999,1.03938
0.25812012000000006,1.00578
0.25812079,0.996561
0.25816254000000005,0.984895
0.2581847100000001,0.976429
0.25819214999999995,1.00083
0.25820078000000013,0.997381
0.25821114,1.038334
0.25822250999999996,0.995419
0.25823886000000007,1.011242
0.25826276000000004,0.996954
0.25827146,0.989648
0.25827475999999994,0.99206
0.25829777,0.95942
0.25835169,1.00189
0.25836112999999994,1.032445
0.25836992000000003,0.951624
0.2584065500000001,1.007992
0.2584194799999999,0.952218
0.2584487499999999,1.026141
0.25846257000000006,1.02775
0.2584636599999999,1.026407
0.25848669,1.020533
0.25851865000000007,0.992931
0.2585390300000001,0.993885
0.25855384000000003,1.051304
0.25857500999999994,1.030854
0.2585801299999999,0.97522
0.2586198900000001,1.021061
0.25864423999999997,0.984472
0.25866363000000003,0.991617
0.2587071999999999,0.983275
0.2587568600000001,1.019923
0.25875797,0.972783
0.2587629599999999,0.992612
0.2587746900000001,0.987152
0.25877529999999993,0.994885
0.25879012,1.00855
0.25881794000000014,0.975315
0.25882647999999997,0.991024
0.25882840000000007,1.035603
0.25885103,1.006346
0.25885676999999996,1.029476
0.25893271000000007,0.985396
0.25894503999999996,1.000036
0.25896546,0.993166
0.2589885999999999,0.987711
0.2589914200000001,1.015497
0.25900499,0.996979
0.25900550999999994,0.953003
0.25901919000000007,1.040063
0.2590226,1.04319
0.2590425599999999,1.026493
0.25909169,0.993676
0.25910206999999996,0.999813
0.25911525999999996,0.98118
0.2591241799999999,0.976731
0.25914039999999994,0.98503
0.25914185,1.014056
0.25916873000000007,1.05211
0.2591758099999999,0.999221
0.25928019000000013,1.014709
0.2592905999999999,1.051226
0.25929435999999995,0.982053
0.25929515999999997,1.018178
0.25930799999999987,0.992512
0.25934016000000004,1.004371
0.2593921699999999,0.999628
0.25940082,1.040492
0.25940447999999994,0.975284
0.25941689999999995,1.035537
0.25942660000000006,0.99102
0.2594267699999999,0.997202
0.25944554,1.048558
0.2594504500000001,0.98214
0.25948273,1.001256
0.25950483999999996,1.011041
0.25950990000000007,0.997781
0.25953826,0.995135
0.25954955,0.963597
0.2595589600000001,1.000301
0.25956205,0.989809
0.25957213999999995,1.032126
0.2595969899999999,0.982435
0.25963124000000004,0.953352
0.25963789000000004,1.017254
0.25964295999999987,0.950674
0.25964381000000003,0.984693
0.2596809499999999,1.024292
0.2597192100000001,1.026938
0.2597325399999999,0.991101
0.25975626000000007,1.023955
0.25977744000000014,0.99737
0.25977991999999994,1.051468
0.2597944700000001,1.031434
0.25990887000000007,1.024798
0.25991104,0.984929
0.2599353500000001,0.983595
0.25995528999999995,0.992835
0.25997864999999987,1.020388
0.25999780000000006,0.976106
0.25999828,0.989951
0.26003127000000004,0.991339
0.26003441000000005,1.009972
0.26004504000000006,1.034983
0.26004958,1.00579
0.26006890000000005,1.009636
0.26008743999999995,1.027216
0.26009950999999987,0.976195
0.26012623,1.008332
0.26015136000000005,0.999552
0.26017467000000005,0.994744
0.26021388999999995,0.984329
0.2602182499999999,0.999056
0.2602321000000001,1.041782
0.26024041,0.989229
0.26026668,1.041983
0.26026766,0.953923
0.2602773199999999,1.018003
0.26031114999999994,1.026943
0.2603143299999999,0.998929
0.26032721999999997,0.997191
0.26037376999999995,1.050236
0.26038300999999997,1.000221
0.26040662999999986,0.983457
0.26041124000000004,1.013426
0.26042995999999996,0.988699
0.2604779399999999,1.032139
0.26049447000000003,1.046824
0.26051205,0.989769
0.2605374600000001,1.020451
0.26053803,1.014663
0.26056148,1.005283
0.26057409,0.981325
0.26062318000000007,1.031157
0.26063086,0.995329
0.26065425,0.9957
0.2606649700000001,0.995947
0.26068121,1.050312
0.2606836800000001,1.040904
0.2607377799999999,0.982308
0.26075873000000005,0.997803
0.26076692,0.996264
0.2607694199999999,1.006783
0.2607730100000001,1.005254
0.26078409,1.032646
0.2607998199999999,0.965997
0.26080320999999995,0.99785
0.2608421299999999,0.955805
0.26085300999999994,0.991871
0.26088551000000004,0.979213
0.2609118100000001,1.024831
0.2609148000000001,0.950988
0.2609283,0.985122
0.2609726299999999,0.988299
0.26097643999999987,1.028092
0.26099212000000005,0.978456
0.26100477,1.049879
0.26100991000000007,1.009656
0.2610144000000001,1.031025
0.26101528000000007,1.031919
0.2610174700000001,0.996614
0.26111481999999997,0.984587
0.26114890999999996,1.00519
0.26119720999999996,1.026959
0.2611993100000001,1.017812
0.26122618,0.98141
0.26123615999999994,0.975081
0.26123637999999993,0.991819
0.26124693,0.994842
0.2612607,1.039937
0.26128047,1.009311
0.26129811000000003,0.994182
0.26131971,1.028061
0.2613217299999999,1.010391
0.26133691000000003,0.988361
0.26135825,0.999088
0.26138218999999996,0.979363
0.26138466000000005,0.997584
0.26140023999999995,1.011329
0.2614306100000001,0.998423
0.2614408400000001,1.042809
0.26149401000000005,0.987867
0.26149402999999993,0.985923
0.26151268000000005,1.040469
0.2615283100000001,0.95359
0.26154992,0.999434
0.26156249,1.019217
0.2615643699999999,1.004071
0.26157853,1.05035
0.26157994000000007,0.97623
0.26158116,1.027972
0.2615896499999999,1.001464
0.26167927000000013,1.015892
0.26167984999999994,1.012847
0.26169810000000004,0.987847
0.26169843000000004,1.042536
0.2617159499999999,0.991648
0.26171995000000003,0.98517
0.26177838,1.022434
0.26178416999999987,1.004869
0.26179748999999997,1.012405
0.26183537999999995,0.993381
0.26185492,0.983583
0.26185916,0.939088
0.26188316999999994,0.995636
0.26191545000000005,1.05038
0.26193921,0.977288
0.26196551999999995,1.039248
0.26197549,0.998692
0.26200924999999997,0.99709
0.26202429000000005,0.984177
0.26203257000000013,1.005571
0.26204855000000005,0.968349
0.26205221999999995,0.959081
0.2620627500000001,1.008675
0.26206985000000005,0.998481
0.2621053,1.004386
0.26214132,1.023579
0.26214417999999995,0.991731
0.26217457,0.98011
0.2621852900000001,0.952681
0.26218867,0.989362
0.2621975299999999,0.977951
0.26221366,0.986317
0.26222827000000004,1.047348
0.26223533,1.029091
0.26223740000000006,1.030099
0.26225915,0.991943
0.26227095999999994,1.027376
0.2622869400000001,1.006707
0.26231848999999996,0.988211
0.2624187199999999,1.014452
0.2624207599999999,1.005192
0.2624282499999999,0.996082
0.2624419499999999,0.990205
0.26247302000000006,0.976013
0.26247536000000005,1.04076
0.2624849199999999,1.02874
0.26251665999999996,0.976115
0.26252816999999995,1.011474
0.26253855999999987,0.995559
0.26255353999999986,1.030396
0.26256188,0.994038
0.26256579,0.9988
0.26257303,1.011741
0.2625953999999999,1.000573
0.26262498999999995,0.986708
0.2626420999999999,0.998298
0.26264891,1.044133
0.26266583,0.975897
0.2626729400000001,1.011661
0.2627491900000001,0.988574
0.26275717,1.043969
0.26276411999999993,1.002424
0.262783,1.050116
0.26278759000000007,0.957079
0.26279578000000003,1.002196
0.26280313999999994,1.001231
0.2628058200000001,0.977356
0.26282275,0.998961
0.26284671000000004,1.01576
0.2628527300000001,1.02668
0.2629041999999999,1.04052
0.26291974000000007,0.994647
0.26294602,1.016346
0.26297035999999996,1.031344
0.26297086999999997,1.014522
0.2629896999999999,0.987645
0.2630081799999999,1.006848
0.2630104099999999,0.98797
0.26301773000000006,1.022174
0.26303721999999996,1.033441
0.26304032,0.99444
0.2630585700000001,1.015123
0.26307569,0.941382
0.26311368999999996,0.992495
0.26313688,0.982973
0.26314828999999995,1.052532
0.2631849100000001,0.998545
0.26321473000000006,0.976031
0.26322088,1.03054
0.26324634,1.043469
0.26326146000000006,1.000383
0.26326161000000003,0.960473
0.26329424,1.009608
0.26329585999999994,0.970445
0.26331006999999995,0.985841
0.26334137,1.006188
0.26335203000000007,1.009898
0.2634025,0.978009
0.26340585000000005,0.988827
0.26343559000000005,0.993413
0.26345058999999993,1.045383
0.26345444000000007,0.951504
0.2634608599999999,1.027771
0.2634958700000001,1.029383
0.2634998099999999,0.987245
0.2635025,0.992709
0.2635222800000001,0.986493
0.26352598000000005,1.028791
0.26356274,1.009141
0.26363264,0.995492
0.26363706,1.01307
0.26364794999999996,0.989366
0.26367735999999997,0.991587
0.26368901999999994,1.041796
0.26370848999999996,0.976964
0.2637722199999999,1.032642
0.26377395000000003,1.000353
0.26377761,1.012184
0.2637889600000001,1.028732
0.26380673999999993,0.977301
0.2638071799999999,1.008165
0.2638228200000001,1.011956
0.26382718000000005,0.998292
0.26383014000000005,0.994906
0.26385276999999996,0.998632
0.26385641000000004,1.050031
0.2639136500000001,0.986012
0.2639443400000001,1.011138
0.26395046999999994,0.975498
0.2639795199999999,1.001492
0.26398724000000007,1.050911
0.26400022,1.047183
0.2640014500000001,0.999899
0.26400603999999994,0.990423
0.26402789999999987,0.981875
0.2640304200000001,0.976692
0.26404333,0.9989
0.26404355999999995,0.999997
0.26404534,0.957404
0.2640548599999999,0.949189
0.26410859,1.038461
0.26412346,0.995186
0.26412568000000003,1.026712
0.26413010000000003,1.018039
0.26421132,1.019722
0.2642191199999999,1.032426
0.2642335899999999,1.005746
0.2642451699999999,1.032979
0.26424548999999997,0.995637
0.26425568,1.022074
0.26426159000000005,1.017402
0.26428133,0.990935
0.26429115000000003,0.943766
0.2643011799999999,0.988748
0.26434562000000006,0.993129
0.26437978000000006,1.052822
0.26439506999999995,0.997029
0.26441983999999996,0.985738
0.2644358,1.033014
0.26447029,0.963957
0.2644916099999999,0.973353
0.26451540000000007,0.998915
0.2645261400000001,1.042995
0.2645415899999999,0.972307
0.26455454999999994,1.011849
0.26457906,1.006262
0.2645949700000001,0.986837
0.26460715,0.979605
0.26462421,0.988419
0.26464069999999995,1.011968
0.2646857,1.027562
0.26472228,0.953145
0.26472616999999987,0.993239
0.26472713999999997,0.998773
0.26474757999999987,0.991925
0.26475428999999995,0.978928
0.26475808999999995,1.031632
0.2647795500000001,1.030829
0.26478680999999993,0.986624
0.26483740999999994,1.009917
0.26485432,1.012176
0.2648545200000001,0.990086
0.2649017599999999,1.042955
0.26490666000000007,0.991765
0.26494251,0.978171
0.26497426999999996,0.980646
0.26498281999999995,1.00204
0.26501980000000014,0.998754
0.265026,1.030563
0.2650286799999999,1.015402
0.2650584899999999,1.037663
0.26506275,0.998171
0.26506329000000006,1.048987
0.26507115000000003,1.013111
0.26509417,1.000818
0.26509636999999997,0.978853
0.26512153000000005,0.99557
0.26519135000000005,1.050908
0.26519595000000007,1.004077
0.26520294,0.989453
0.26520666000000004,0.996112
0.26521448000000003,1.011996
0.2652359500000001,0.97773
0.26524174,1.044984
0.26525376999999994,0.974764
0.2652646000000001,0.990599
0.26526512,0.996758
0.2653015700000001,0.957235
0.26530812000000004,0.98077
0.2653131799999999,1.038392
0.26532719000000005,0.995923
0.26533162,0.948836
0.2653999899999999,1.029852
0.26541243999999997,1.018903
0.2654511399999999,0.996647
0.26545382000000006,1.035111
0.2654605299999999,1.00644
0.26546957000000004,1.031082
0.2654751499999999,1.019904
0.26549212999999994,1.022594
0.26550558000000013,0.947066
0.2655728800000001,0.986333
0.2655791999999999,0.994232
0.26559234,0.986477
0.2656060499999999,0.993617
0.2656098499999999,1.054837
0.2656517599999999,1.031686
0.26567826000000005,0.965856
0.26570384,0.98677
0.2657696999999999,0.976216
0.26577096999999994,0.996623
0.26578587,0.970493
0.26581147000000005,0.980793
0.26581330000000003,1.00774
0.26581842999999994,1.005274
0.26584385999999993,0.988371
0.2658790500000001,0.984616
0.2659039700000001,1.026773
0.26591195999999995,1.029786
0.26592886000000004,1.010844
0.26593015,0.988278
0.2659886899999999,0.951851
0.26601874999999997,0.994603
0.26602192999999996,1.029218
0.26603157999999993,1.037046
0.2660448099999999,0.978708
0.26606160999999995,0.990854
0.26607453000000003,0.986765
0.26611074,1.010374
0.26611366000000003,1.042384
0.2661374699999999,0.995922
0.26617515999999997,0.979039
0.26619250000000005,1.000345
0.26623346000000003,0.999084
0.26625021999999987,0.980739
0.26626467,1.032339
0.26626967999999995,1.048011
0.2662719,0.999833
0.2662814499999999,1.015371
0.2663179900000001,1.01457
0.2663439699999999,1.034823
0.26636258,0.998337
0.26638549,0.98091
0.26639524000000003,1.051694
0.26641154,0.994877
0.26641271,0.998601
0.2664135299999999,1.002056
0.26647591000000004,0.974706
0.2664817799999999,1.045318
0.26648322999999996,1.011527
0.26648834999999993,0.996424
0.26649268000000004,0.987627
0.2665181699999999,1.039332
0.26652231000000004,0.977853
0.26652476,0.992279
0.26652921000000007,0.996998
0.26653101,0.99652
0.26655636000000005,0.958136
0.26658951,0.98086
0.2666072500000001,0.950157
0.26665728,0.998803
0.26666323999999997,1.031767
0.26667572000000006,1.028255
0.2666887899999999,1.007728
0.2666938299999999,1.022436
0.26671909000000005,0.94829
0.26672172000000005,1.031712
0.2667271600000001,1.015069
0.26673755,1.020527
0.26681431999999994,0.995666
0.2668180200000001,0.993277
0.26683857,1.051745
0.26684193999999994,1.016899
0.26686436999999996,0.984036
0.26686885000000005,1.034524
0.26688368000000007,0.989007
0.26688562000000005,0.971422
0.26698872000000007,0.988309
0.26701562,0.978865
0.2670287,0.971514
0.26704606,1.021847
0.26704904000000007,0.975222
0.26705939999999995,1.005232
0.26706472000000003,0.9876
0.2670706199999999,1.005793
0.26708622999999987,1.004406
0.26712283999999986,1.031697
0.2671343799999999,0.990013
0.26713966999999994,1.030742
0.26716220999999996,0.983801
0.26721624999999993,1.012297
0.26725039000000006,0.991139
0.26725153999999995,0.997704
0.2672536999999999,0.950715
0.2672693399999999,0.990619
0.26728209000000014,1.034985
0.2672873600000001,1.028697
0.26730304000000005,0.998391
0.26732467000000004,1.042133
0.26733563000000005,0.981504
0.26736293,0.984717
0.26736981999999987,0.992547
0.26738277999999993,1.012574
0.2674029600000001,0.997811
0.2674064199999999,0.977611
0.2674481100000001,1.000432
0.26747553,1.050255
0.26748035000000003,1.000125
0.26752745999999994,0.981515
0.26753589999999994,1.014516
0.26756333,1.015754
0.2675991,1.050612
0.2676160300000001,0.999581
0.26762869999999994,1.034836
0.26763231,1.002726
0.2676741200000001,0.984065
0.2676968500000001,0.973658
0.26770362000000003,0.99977
0.2677129599999999,0.997302
0.2677235200000001,1.03959
0.2677349,0.992534
0.26775060000000006,1.009667
0.26777465,0.997452
0.2677829300000001,0.986189
0.26778659000000005,0.991728
0.26780969,0.95906
0.26786405,0.999423
0.26787340000000004,1.031886
0.26788159999999994,0.951138
0.26791859000000007,1.007218
0.26793173999999986,0.950779
0.26796076999999996,1.025768
0.26797413999999997,1.026325
0.26797552,1.028242
0.2679984900000001,1.020145
0.2680308600000001,0.993638
0.26805108999999994,0.994018
0.2680659699999999,1.052137
0.26808717000000004,1.031922
0.2680924499999999,0.975106
0.26813146,1.016542
0.2681556999999999,0.984528
0.26817518000000007,0.990483
0.26821954000000003,0.98172
0.2682690700000001,1.021484
0.26826996000000003,0.971288
0.2682745099999999,0.988296
0.2682869000000001,0.988554
0.2682871,0.99419
0.26830204,1.00452
0.26832948999999995,0.97505
0.26833881999999987,0.992762
0.2683405699999999,1.035156
0.26836269,1.003983
0.26844435999999994,0.982638
0.26845736,0.995164
0.26847781000000004,0.993402
0.26850050000000003,0.988905
0.2685029700000001,1.017392
0.26851724,0.995829
0.26851724999999993,0.953059
0.2685311100000001,1.03931
0.26853488999999997,1.041817
0.26855435000000005,1.027294
0.2686037400000001,0.994349
0.26861429999999986,0.998135
0.26862677,0.982651
0.26863627999999995,0.976891
0.26865192999999987,0.985632
0.2686535700000001,1.013515
0.2686810099999999,1.050168
0.26868815999999995,1.000068
0.26879206999999994,1.012586
0.26880294000000005,1.048408
0.2688060299999999,0.979016
0.2688071299999999,1.019271
0.26882034,0.992015
0.26885234,1.002663
0.26890391000000013,0.997799
0.26891246000000013,1.036511
0.2689166700000001,0.973843
0.26892928000000005,1.035759
0.26893893999999996,0.990787
0.26893893999999996,0.996104
0.26895753,1.047054
0.2689620399999999,0.982001
0.26899428999999997,1.000638
0.26901656000000007,1.00941
0.2690218200000001,0.997323
0.26904998000000013,0.995293
0.26906144,0.964087
0.26907127,0.998527
0.26907357,0.987552
0.26908445999999997,1.031676
0.26910857,0.981007
0.2691435200000001,0.95244
0.26915000999999994,1.019672
